sample,bulk_density,particle_density,finalform
18-08308,-0.9480371738819918,0.03434183184310181,Powder
18-08902,-1.736481480978701,-1.6602456544648425,Powder
18-10478,-1.1879984847375122,-1.2931396612994897,Granular
19-0002049,-1.0336999338386863,0.04745276017043454,Powder
19-0002052,-0.9801971315647217,0.050730492252267716,Powder
19-0002053,-1.0658016152030652,0.03434183184310181,Powder
19-0002054,-0.9159937688359637,0.06711915266143363,Powder
19-0002055,-1.0551010547482724,0.03761956392493499,Powder
19-0002056,-0.9694965711099288,0.03761956392493499,Powder
19-0002057,-1.0122988129291006,0.040897296006768176,Powder
19-0002058,-0.8624909665619992,0.050730492252267716,Powder
19-0002061,-1.0551010547482724,0.06711915266143363,Powder
19-0002062,-0.9052932083811709,0.06384142057960772,Powder
19-0002064,-1.0336999338386863,0.03434183184310181,Powder
19-0002065,-0.9480954502003427,0.057285956415934085,Powder
19-0002066,-1.0765021756578579,0.040897296006768176,Powder
19-0002067,-1.0015982524743072,0.057285956415934085,Powder
19-0002068,-1.0015982524743072,0.044175028088601354,Powder
19-0002070,-0.9266943292907571,0.044175028088601354,Powder
19-0002071,-1.1193044174770297,0.024508635597594985,Powder
19-0002159,-1.3333156265728885,-0.04432373812090183,Powder
19-0002160,-1.4724229124851966,-0.03449054187540229,Powder
19-0002161,-0.6377791970113476,0.10645193764343909,Powder
19-02206,-0.9308970802494551,0.1916729717711091,Powder
19-02207,-1.1022980165748266,0.18511750760744272,Powder
19-02208,-0.8623367057193061,0.23756122091678092,Powder
19-02210,-0.9308970802494551,0.027786367679435445,Powder
19-02465,-0.0567523049900608,-0.6080936561962746,Pellets
19-03725,-0.9651772675145293,-0.23443219886724823,Powder
19-03726,-0.8623367057193061,-0.0017132210570704697,Powder
19-03727,-0.8280565184542319,0.027786367679435445,Powder
19-03915,-0.3995541776408032,0.24739441716228047,Powder
19-07184,-0.8623367057193061,-0.0017132210570704697,Powder
19-07449,-0.6909357693939346,-0.683481494078445,Granular
20-0001501,-1.1514060988414088,0.25722761340778,Powder
20-0002506,1.1944745301851518,-0.36554148214059007,Pellets
20-0002507,1.0744938747573913,-0.19837714596707595,Pellets
20-0002508,0.7145519084741109,-0.09676745143024003,Pellets
20-0003041,-0.8966168929843809,-0.004990953138903652,Powder
20-0003042,-0.8966168929843809,-0.008268685220736833,Powder
20-0003395,-0.9651772675145293,-0.06726786269373411,Granular
20-0003396,-0.7937763311891577,-0.05743466644824184,Granular
20-0003698,-1.461722352030404,-0.04432373812090183,Powder
20-0003702,-0.9137569866169176,0.08678554515244,Powder
20-0003703,-1.590129077487919,-0.17871075347607684,Powder
20-0003704,-1.0851579229422892,-0.14593343265774503,Powder
20-0003705,-1.050877735677215,-0.09348971934840684,Powder
20-0003706,-0.9994574547796033,-0.02137961354806956,Powder
20-0003707,-0.9994574547796033,-0.0017132210570704697,Powder
20-0003708,-0.9651772675145293,0.040897296006768176,Powder
20-0003709,-1.0165975484121408,0.09006327723427318,Powder
20-0003710,-0.9994574547796033,-0.10987837975757275,Powder
20-0003711,-1.0680178293097524,-0.0508792022845682,Powder
20-0003712,-1.0165975484121408,-0.027935077711735926,Powder
20-0004383,-0.7252159566590094,0.014675439352102719,Powder
20-0004385,-0.8794767993518435,0.17856204344377638,Powder
20-0008727,-1.3251192337978095,0.03761956392493499,Powder
20-0008728,-1.0680178293097524,0.0179531714339359,Powder
20-0008729,-1.1365782038399006,0.040897296006768176,Powder
20-0008730,-1.050877735677215,0.031064099761268626,Powder
21-0000444,-1.044400494293479,-0.06071239853007502,Powder
21-0000445,-1.108603857022237,-0.06399013061190821,Powder
21-0000446,-0.9908976920195145,-0.07382332685740775,Powder
21-0000447,-0.9373948897455499,-0.06726786269373411,Powder
21-0000448,-0.8838920874715848,-0.05743466644824184,Powder
21-0000449,-1.1621066592962015,-0.08365652310290729,Powder
21-0000641,0.223615919599484,0.14250699054360408,Pellets
21-0000645,0.40285030721726656,0.14906245470727772,Pellets
21-0000646,0.37609890608028396,0.14906245470727772,Pellets
21-0001655,1.0230735938597804,-0.4769843729229328,Pellets
21-0002494,-0.9308970802494551,-0.12298930808491276,Powder
21-0003049,-0.8966168929843809,-0.03449054187540229,Pellets
21-0003050,-0.9651772675145293,-0.01810188146623638,Pellets
21-0003518,-1.1879984847375122,0.1031742055616059,Powder
21-0004214,-0.5538150203336378,0.07695234890693317,Powder
21-0004300,-0.9994574547796033,0.6145004103276405,Powder
21-0004611,-0.9594639029703504,-0.05415693436640866,Powder
21-0004612,-0.9480371738819925,-0.06726786269373411,Powder
21-0005149,0.5260108785162032,0.0540082243341009,Pellets
21-0005150,0.611711346678889,0.08350781307060681,Pellets
21-0005266,0.9030929384320198,-0.7621470640424487,Pellets
21-0008386,-1.0604513349756688,-0.17871075347607684,Powder
21-0008387,-1.0818524558852542,-0.1524888968214114,Powder
21-0008388,-1.0497507745208754,-0.1688775572305773,Powder
21-0008389,-1.1460558186140124,-0.1688775572305773,Powder
21-0009202,-1.1365782038399006,-0.19182168180341685,Powder
21-0009203,-1.273698952900198,-0.11971157600307958,Powder
21-0009204,-1.0851579229422892,-0.09676745143024003,Powder
21-0009205,-1.0680178293097524,-0.10987837975757275,Powder
21-0009403,-0.8624909665619992,-0.08365652310290729,Powder
22-0002184,-1.4022496551442267,-0.08037879102107412,Powder
22-0002348,-1.4193897487767635,-0.21148807429441593,Powder
22-0004617,-1.0080275015958722,0.16545111511644364,Powder
22-0006184,1.4858561219382826,0.5456680366091364,Pellets
22-0006866,1.057353781124854,0.5227239120362969,Pellets
22-0007312,-0.9651772675145293,-0.0508792022845682,Powder
22-0007477,-1.0594477824934836,-0.041046006039068654,Powder
22-0007478,-1.0337376420446776,-0.0508792022845682,Powder
22-0007498,-0.9994574547796033,-0.07710105893924094,Powder
22-0007499,-1.0337376420446776,-0.07382332685740775,Powder
22-0007500,-0.9994574547796033,-0.05415693436640866,Powder
22-0007501,-1.0165975484121408,-0.06399013061190821,Powder
22-0007502,-1.0165975484121408,-0.07054559477557457,Powder
